Comune,CRATER,PHONE_BEFORE,PHONE_AFTER,PCGH,MPE,MPE_INIT,MPE_END,DISTANCE FROM EPICENTER,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS,ABRUZZO,LAZIO,MARCHE,UMBRIA,ALT_MIN,ALT_MEAN,ALT_MED
Forano,0.0,2537.517672580024,2759.9039443942133,0.0876392997050848,-11.544068056268507,-2.133588250256634,-14.499148525310783,69.56316786782216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018183261870732,0.0480387486104494,0.6504684770525647,0.1431634111481658,0.0,0.0092107352707638,0.0,0.0,0.0092107352707638,0.0,0.0126250595521677,0.0012704462442432,0.1078291249801492,0,1,0,0,30,100.9809,92
Force,1.0,2710.5252892402623,2498.939104882459,-0.078060951948214,-22.11136797227389,-6.323199379889897,-27.069171358610816,27.181348430570228,0.0,0.0,0.0,0.0026159841973199,0.0,0.0,0.0094495755699108,0.9829160215685228,0.0,0.0002669371629918,0.0047514815012546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,266,511.5752,511
Fossa,0.0,839.7844967219438,864.2016726943942,0.0290755260043042,-9.263989906021012,5.073994291171583,-13.766406141959674,48.218467664635845,0.0,0.0,0.0,0.0,0.0,0.0398539701855795,0.0,0.3483419531487678,0.0,0.4587770003042288,0.1131731061758442,0.0,0.0,0.0,0.0,0.0398539701855795,0.0,0.0,0.0,0.0,1,0,0,0,564,597.1096,574
Fossato di Vico,0.0,5429.971085615118,5942.136448915008,0.0943219319632659,4.84240933446461,3.555153267698331,5.246633703462979,58.10784579868166,0.0002872885850668,0.0,0.0,0.0122797454181153,0.0,0.001296481819789,0.0,0.9485827096470032,0.0,0.0113663150450822,0.005480582238199,0.0,0.0192778006953857,0.0003462195768754,0.0,0.000898697625081,0.0,0.0001841593494018,0.0,0.0,0,0,0,1,368,606.7311,550
Fossombrone,0.0,13026.123062090244,14096.94029159132,0.0822053671991984,-9.153369226174709,-2.3996082286728466,-11.274186403163617,92.74666536806006,0.0014058415645845,0.0,0.0,0.0180050229547567,0.0,0.0084643377534358,0.0,0.6408807011634803,0.001530317119782,0.1700555746743499,0.069552546989522,0.0,0.0,3.661045741105489e-05,0.0,0.0596091467566795,0.0,0.0178951915825236,0.0030313458736353,0.0095333631098386,0,0,1,0,68,312.19,275
Francavilla al Mare,0.0,27057.20246818357,30697.306600361662,0.1345336472408215,1.3206245291479588,0.4733181153163456,1.58669583331339,90.2036153666814,0.0283085274722799,0.0042572601490041,0.0,0.0031310008503257,0.0029057489905901,0.0205880199798399,5.068166844052506e-05,0.0631043085049471,0.0045613501596472,0.4358341921060485,0.330855562876241,0.0,0.0058171292776735,0.0,0.001481030977762,0.0524836833184104,0.0,0.001165678374132,0.0061381131777969,0.0393177121168606,1,0,0,0,0,62.68191,53
Francavilla d'Ete,0.0,1374.2825298881603,1600.9422016274864,0.1649294572330563,2.989345855638449,4.895079888347954,2.39090693059541,45.31530291967968,0.0001450206136443,0.0,0.0,0.0005179307630156,0.0,0.0,0.0,0.9825975263626758,0.0,0.0001035861526031,0.016635936108061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,69,138.1505,135
Frasso Sabino,0.0,240.9040590050135,221.474321880651,-0.0806534236268644,-28.546821630285606,-26.63629237809148,-29.14676635096666,63.27523343456318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,241,390.7695,402
Fratta Todina,0.0,2223.338083301196,2460.8439873417724,0.1068240164752316,-12.841146715002724,-7.997256310543137,-14.362226003569436,63.191262554135726,0.0201911092646447,0.0,0.0,0.0049023680930619,0.0,0.0311591192355629,0.0,0.5798088907353552,0.0142916493560448,0.1689239717490652,0.180722891566265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,149,217.577,192
Fratte Rosa,0.0,1412.692412263787,1565.8878390596744,0.1084421672162855,-7.261394098339774,5.8917114130930965,-11.391734527874156,87.46244474956434,0.0,0.0,0.0,0.0037509377344336,0.0,0.2935733933483371,0.0,0.6241560390097525,0.0,0.0162540635158789,0.0390097524381095,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0,0,1,0,142,265.7869,251
Frisa,0.0,1814.008098727343,2313.859957052441,0.2755510621346069,-5.577594623682445,-6.41735195357976,-5.313893884137853,104.41934773160398,0.2664785842523724,0.0,0.0,0.0,0.0048089253654783,0.0067645550141061,0.0,0.1057642985380866,0.0,0.6103808668889459,0.0058027699410105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,69,161.4235,162
Frontino,0.0,386.2296664095642,266.4915800180832,-0.3100178386206843,124.60156538334952,10.64024151839826,160.3877196838325,118.8814754060018,0.0,0.0,0.0,0.0246153846153846,0.0,0.0,0.0,0.0,0.0,0.9753846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,394,574.7845,558
Frontone,0.0,2000.4517643656,2046.5984064195295,0.0230681103518456,-3.015605562356528,3.034087730381969,-4.915331278960979,79.0343770843929,0.0327479829140958,0.0,0.0,0.0,0.0,0.0,0.0,0.6635026103464642,0.0,0.0702420503084955,0.1509254864736592,0.0,0.0,0.0,0.0,0.0825818699572852,0.0,0.0,0.0,0.0,0,0,1,0,269,714.6956,563
Gagliole,1.0,1819.2970401079829,2021.9766726943944,0.1114054649230791,7.808743454866943,7.994542032642926,7.750398953876565,41.33836960126647,0.0046871815773384,0.0,0.0,0.0,0.0,0.0,0.0,0.9949052374159364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000407581006725,0,0,1,0,268,553.3456,488
Gallese,0.0,2974.2577612803702,2748.4277915913203,-0.0759281769821569,8.054448578173517,-3.273341554543458,11.611603162068034,74.39606756453126,5.304664568377126e-05,0.0,0.0,0.0005658308872935,0.0,0.0,0.0,0.9022350320048096,0.0,0.0454786575662198,0.01575485376808,0.0,0.0350638327969728,0.0,0.0001591399370513,0.0,0.0,0.0,0.0,0.000689606393889,0,1,0,0,39,141.3486,134
Genga,0.0,4697.410827227151,4976.191105334538,0.0593476466847482,-7.416058179080482,-4.328987713283751,-8.385460571741199,64.08735236718788,0.0150516795865633,0.0,0.0,0.0002906976744186,0.0,0.0326550387596899,0.0,0.8854974160206718,0.0001291989664082,0.0175064599483204,0.0488695090439276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,178,423.613,406
Giano dell'Umbria,0.0,5738.298630929426,6458.57034358047,0.1255200816438482,-6.979407234227028,-1.527908632812759,-8.691287752132098,44.85905869450081,0.058520175814411,0.0,0.0,0.0053632916012122,0.0,0.0,0.0,0.8581663255105441,0.0,0.0302200853683692,0.0012932197204106,0.0,0.0,0.0,0.0,0.0007537170149632,0.0,0.0002102473778581,0.005406927849447,0.0400660097427841,0,0,0,1,271,477.6958,421
Giove,0.0,1046.8134689548783,1326.4855673598554,0.2671651700127597,-0.8634210511736122,0.4257254977325279,-1.2682390696950574,71.93260890712155,0.0,0.0,0.0,0.0,0.0,0.015644820295983,0.0,0.055813953488372,0.0,0.0790697674418604,0.8308668076109936,0.0,0.0,0.0,0.0135306553911205,0.0,0.0,0.0050739957716701,0.0,0.0,0,0,0,1,58,183.8271,175
Giuliano Teatino,0.0,794.9404936367142,975.423858499096,0.2270400945820507,17.62080133451706,19.16673391423157,17.13534732293184,95.27290360124005,0.5779237844940868,0.0,0.0,0.0254927726675427,0.0,0.0,0.0,0.3931668856767411,0.0034165571616294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,53,176.185,176
Giulianova,0.0,18615.647695719246,22512.875689421337,0.2093522641491693,12.340975809792203,2.9301059669486382,15.296178758266707,57.17162574247772,0.0023994857177028,0.0012582972870612,0.0,0.0307722207825861,0.0042906691649889,0.0441923973927083,0.0034733988478481,0.4794910000598003,0.0074949668108517,0.2357052444834253,0.0660244782426694,0.0,0.0327032710746108,0.0464971993541571,0.0001121255008272,0.0218420475611457,0.0,0.0052250483385492,0.0054642494069806,0.0130538999740865,1,0,0,0,0,54.73952,45
Gradoli,0.0,2170.181295796375,2963.12766726944,0.3653825479967945,8.350502783270933,11.215036066656245,7.450981554475991,103.22761224250776,0.4034151547491996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4930629669156883,0.0,0.0,0.0,0.0,0.0,0.103521878335112,0.0,0.0,0.0,0.0,0,1,0,0,304,367.9058,304
Graffignano,0.0,1853.315946779792,1711.9067359855335,-0.0763006496760373,-9.081467726864132,9.032767158181002,-14.769702845996385,77.28925104454672,0.0,0.0,0.0,0.4083885209713024,0.0,0.0,0.0,0.0176600441501103,0.0,0.5739514348785872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,63,131.0707,130
Greccio,0.0,1381.4268607790204,1370.084640596745,-0.0082105108162435,-6.079540896410488,10.34020103603567,-11.235671050399896,48.0367447067888,0.0049536593160754,0.0,0.0,0.0284435922019814,0.0,0.0572067753275807,0.0,0.7892297858740812,0.0,0.0238095238095238,0.0794183445190156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169383189517417,0.0,0,1,0,0,369,665.0157,586
Grottammare,0.0,19949.474739683763,21330.718026672694,0.0692370754123838,-4.019220050078576,-4.846726770471207,-3.759366249013999,55.63399090744681,0.0020186034493895,0.0,0.0,0.0065725728312124,0.0,0.0236378463923519,0.0003754602415864,0.1968340223499773,0.009741780246754,0.5167342225954396,0.0481154318196499,0.0,0.0,0.0023335055874943,0.0,0.0058256895549383,0.0,0.0256120405658549,0.0209450293908662,0.1412537949744848,0,0,1,0,0,94.1562,87
Grottazzolina,0.0,3074.583233706132,3373.4059109403256,0.0971912791165487,2.13887658754575,5.128987416431396,1.1999214765569313,43.17470520292039,0.0001144164759725,0.0,0.0,0.007627765064836,0.0,0.0071891685736079,0.0,0.5695938215102975,0.0,0.3355739893211289,0.0759248665141113,0.0,0.0,0.0,0.0,0.0028222730739893,0.0,0.0007341723874904,0.0004195270785659,0.0,0,0,1,0,80,148.3147,138
Grotte di Castro,0.0,2051.591274585422,2528.973722875226,0.2326888665415442,-4.883328290377274,3.087659819369671,-7.386379332156606,103.33286485144724,0.1728759271746459,0.0,0.0,0.0678944706675657,0.0,0.0053944706675657,0.0,0.13444032366824,0.0096510451786918,0.4534726904922454,0.0656608226567768,0.0,0.0,0.0,0.0,0.0155512474713418,0.0,0.059676331759946,0.0039194200944032,0.0114632501685772,0,1,0,0,304,454.2073,474
Gualdo,1.0,1623.0596509834168,1728.1201627486437,0.0647299140863802,-12.433502607015177,3.651772970651147,-17.48460357939685,25.278174030463244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127444589308996,0.0,0.8135593220338984,0.0589960886571056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,269,471.3474,471
Gualdo Cattaneo,0.0,8313.097088314693,8821.273406419528,0.061129602205555,-7.244626613395963,-4.273320286533648,-8.177676731461506,51.41212151655228,0.5140459180134563,0.0,0.0,0.0004624170539409,0.0,0.0038033802686643,0.0,0.1976023675753161,0.0029479087188735,0.136632679013202,0.0700099419666597,0.0112482948371135,0.008543155071559,0.0,0.0,0.0030403921296617,0.0,0.0043120390279993,0.0001734063952278,0.0471780999283253,0,0,0,1,199,377.744,367
Gualdo Tadino,0.0,25270.354473582724,27992.672298824597,0.1077277261024471,-3.4901698546916653,0.4007213501884588,-4.711988172538146,52.1234010441816,0.0001113591651244,0.0,0.0,0.0103245854522507,0.0,0.0067982118899771,0.0,0.2396343177130009,0.0204158469394789,0.5578457834647548,0.0270761855773972,0.0,0.0178386776894564,0.0606430196363327,0.0,0.0324108198685961,8.484507819004236e-05,0.0002174155128619,0.0069997189506784,0.0195992130618997,0,0,0,1,325,637.1645,550
Guardea,0.0,2729.28299267258,4156.010092676311,0.5227479538890341,33.24637015542491,14.0212268730808,39.28345291839939,68.52003028181181,0.0580821917808219,0.0,0.0,0.0034703196347031,0.0,0.0334246575342465,0.0,0.1232876712328767,0.0,0.548675799086758,0.2330593607305936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,77,378.7652,410
Guardiagrele,0.0,6531.027284998072,7488.324514014466,0.1465768227940693,-0.5353338948536157,2.2928823794840083,-1.4234508502912504,99.65224308573436,0.0120597268367908,0.0,0.0,0.0032271898324027,0.0011739173752766,0.0033701391806836,0.0,0.143352205535172,0.0096988966909391,0.1817622622384135,0.4973684324521011,0.0078535505585854,0.0,0.0,0.0003682028667842,0.1120636254553803,0.0,0.0087329056404347,0.0083647027736505,0.010604242563385,1,0,0,0,152,443.0639,375
Gubbio,0.0,57846.7971365214,63130.245840868,0.0913351985915034,-5.304610770037484,0.915443117700882,-7.257833149655546,72.05864157820784,0.0039159623449885,0.0,0.0,0.0047410721573974,0.0031029865004092,0.0072936177535392,0.0059070361570179,0.6148292530108787,0.0176802942156272,0.1234024528264423,0.0608772196887968,0.0035353969903347,0.0066659606903565,0.0001853187813966,0.000291215227909,0.0023396496151326,0.0,0.0036909323961497,0.0094931751946398,0.1320484564489832,0,0,0,1,247,556.6017,550
Isola del Gran Sasso d'Italia,0.0,5220.004656768222,5641.754396473779,0.0807948972150281,-0.4247662374490963,13.685236122065092,-4.855591577949119,39.78361153034076,0.0019860633143287,0.0001198486482784,0.0,0.0,0.0,0.001609396134025,0.0,0.8345232591983838,0.0,0.0137312308456178,0.134624274487647,0.0,0.0,0.0,0.0,0.0,0.0,0.0078586470799732,0.0,0.0055472802917458,1,0,0,0,272,1043.973,900
Isola del Piano,0.0,1386.0358850752025,1391.6068264014466,0.0040193341213108,-10.72577613373272,0.1029265792650016,-14.126207201211544,100.3441605441689,0.45297625122097,0.0,0.0,0.0,0.0,0.0,0.0,0.546134445205779,0.0001166299768197,0.0,0.0007726735964311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,119,322.1363,292
Jesi,0.0,54317.80581372927,59672.84023508137,0.0985870902023544,-6.006700832249394,2.834768579397854,-8.783100560486643,71.25753009261493,0.0370223742592448,0.0,0.0,0.0066041290159889,4.202866354854011e-05,0.0028511945146589,0.1216407089635131,0.3760432114702227,0.0200578044226162,0.3391154017039621,0.0188494803455956,0.0002788151519336,0.0122277143011533,0.0001962588485347,0.0012214580343794,0.0146109646779103,0.0,0.0057545496028291,0.02205566696487,0.0214282390590382,0,0,1,0,24,110.9707,102
L'Aquila,0.0,60132.59914192055,68069.2326062387,0.1319855382533305,-3.1225951035640533,2.691986733774584,-4.94849108096048,36.708318294444695,0.022773319607889,0.0039959759492782,0.0,0.0186556863112088,0.0078387104321175,0.0248403247315349,0.003067168893152,0.0761107081861357,0.0503871979037503,0.2332171349694687,0.3171454975083639,0.003735114521676,0.0595887045832066,0.0239746859134829,0.0519710829843483,0.0287895093933509,0.0,0.0299897059167583,0.0197119996256697,0.0242074725686077,1,0,0,0,569,1168.209,1103
Labro,0.0,481.4599402236792,806.3172694394214,0.674733871035705,122.9357789602061,105.61491519511232,128.37487954532992,39.80139228493706,0.0,0.0,0.0,0.0,0.0,0.2652043868394815,0.0,0.0458624127617148,0.0,0.0,0.6889332003988036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,362,483.3859,470
Lanciano,0.0,21306.292180871576,23989.220818264017,0.1259218926792493,-5.911830212622369,-3.748909339282138,-6.591030993097808,109.24654601783766,0.0196632176359905,0.0048656170997519,0.0,0.0099149707892847,0.0017165761026747,0.006893524646222,0.0013201814228697,0.3517126631938183,0.0425469293873065,0.2134287629423713,0.03305727477807,1.3610117761543931e-05,0.1290137087911153,0.0,0.001102419538685,0.0240643894671298,0.0,0.109035757181889,0.0132783711411063,0.0383720257639529,1,0,0,0,40,202.757,200
Lapedona,0.0,1316.2670748168146,1534.5972423146477,0.1658707200650886,-8.907207693345232,1.921350911339276,-12.307593507907011,54.55091377993494,0.0,0.0,0.0,0.0129600829445308,0.0,0.0,0.0,0.9870399170554692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,34,180.5985,180
Leonessa,1.0,3961.0578094870807,3734.433634719711,-0.0572130440067259,-12.982340729715975,-5.590051535900389,-15.303668639500264,24.46023088671924,0.0032729103726082,0.0,0.0,0.0,0.0,0.182527693856999,0.0,0.0785498489425981,0.0010070493454179,0.1696878147029204,0.3816717019133938,0.0,0.0,0.0,0.0,0.0407854984894259,0.0,0.0224068479355488,0.0,0.1200906344410876,0,1,0,0,811,1202.386,1150
Lettomanoppello,0.0,831.567392981103,886.8620140144665,0.0664944555307016,-2.2334254097544246,-3.275857912510417,-1.9060805779615544,84.24044428540434,0.0009017132551848,0.0247971145175834,0.0,0.0,0.0,0.0,0.0,0.1149684400360685,0.0,0.0,0.0919747520288548,0.4134355275022542,0.0,0.0,0.0,0.1154192966636609,0.0,0.0,0.0,0.2385031559963931,1,0,0,0,124,619.5598,600
Lisciano Niccone,0.0,2200.147792132665,2254.053390596745,0.0245008988290864,-8.61850619785811,-2.0725676840367293,-10.6740629231791,92.28667723643636,0.1164363422522787,0.0,0.0,0.0002940311673037,0.0,0.5725766931294717,0.0,0.0676271684798588,0.0,0.2413995883563657,0.0016661766147211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,288,447.1735,424
Loreto,0.0,16497.13629965291,18231.549819168176,0.1051342177218817,0.4989398496988056,3.086758646715537,-0.3136874490282232,71.29720360260472,0.0,0.0,0.0,0.0098219480972884,0.0,0.0128197369952286,0.1249016641452344,0.4414151053182823,0.0084347724892354,0.057726056092168,0.058703595950192,0.0,0.0062609100430583,0.0001582683579657,0.0013964855114628,0.0011218433608751,0.0,0.0698428953799604,0.2052414756196904,0.0021552426393576,0,0,1,0,1,49.7955,35
Loreto Aprutino,0.0,6561.187070960277,8177.671315551536,0.2463706989465055,0.5428610216722439,8.40234318961104,-1.9251749052976723,67.63621037560824,0.0102692731649157,0.0,0.0,0.0016871752187703,0.0,0.0164105909612399,0.0,0.4368771511484039,0.0026319933412818,0.32497244280476,0.0416732279036285,0.0,0.002676984680449,0.0,0.0,0.0001462218522934,0.0,0.0045103817515128,0.0113265696353451,0.146817987537399,1,0,0,0,93,231.4481,225
Loro Piceno,1.0,3168.2595545699965,3529.020027124774,0.1138670826493383,3.1496580279964603,9.263830081910305,1.2296846798423977,37.24808050731808,0.0032236733344354,0.0,0.0,0.0,0.0,0.0,0.0,0.7026781286163002,0.0012398743593982,0.1565548024466854,0.1363035212431806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,122,247.9267,242
Lubriano,0.0,721.15618010027,855.0391274864377,0.1856504195354083,-4.509645172375141,4.255270196916854,-7.26200538721316,84.24184707221883,0.0,0.0,0.0,0.0,0.0,0.2036553524804177,0.0,0.0,0.0,0.3185378590078329,0.4778067885117493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,169,434.6983,458
Lucoli,0.0,3150.118019668338,3289.879339963833,0.0443670108303466,-19.7864731925558,-0.8604094028159546,-25.72963896240095,50.532906740650624,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.5675990675990676,0.0,0.0,0.0,0.0,0.0687645687645687,0.0,0.0,0.0,0.0,1,0,0,0,771,1517.081,1565
Lugnano in Teverina,0.0,1347.0705360586194,1935.160544755877,0.4365695729771839,29.672126334724496,9.39124842974694,36.040731063438045,70.3315711510708,0.0,0.0,0.0,0.0053309640159928,0.0,0.0,0.0,0.4444691248334074,0.0195468680586406,0.3600621945801865,0.1643713904931141,0.0,0.0,0.0,0.0002221235006663,0.005997334517992,0.0,0.0,0.0,0.0,0,0,0,1,74,307.2229,282
Lunano,0.0,1342.8524199768608,1483.480266726944,0.1047232329167685,-2.6267883000405448,7.789752396755762,-5.89779218109898,114.1775915612438,0.0,0.0,0.0,0.0094662453619331,0.0,0.0,0.0,0.9542770734180314,0.0273716965382211,0.0,0.0040688247608308,0.0,0.0,3.933342948171651e-05,0.0,0.0,0.0,0.000559408774851,0.0042174177166507,0.0,0,0,1,0,250,414.3785,392
Macerata,1.0,45464.47237755496,54795.76637658227,0.2052436443457775,5.760556184771945,7.736911747324254,5.13994067491769,52.11651985537837,0.0015814913148895,0.0,0.0,0.0145486727517425,0.0005173885493744,0.0074256777632895,0.0186835917657717,0.0778774501332746,0.0165428180918417,0.6103624338208725,0.0518163584853293,0.0,0.0770050115469812,0.006204473211527,0.0049780319335564,0.0144439382275776,0.0,0.0253960274194984,0.0405259767803559,0.0320906582041171,0,0,1,0,51,161.815,158
Magione,0.0,16631.3797435403,17405.91065777577,0.0465704545370808,-1.2421022702292386,0.9212582250401866,-1.9214411008576435,83.62972539201934,0.0019362973325788,0.0,0.0,0.0017438259916506,0.0,0.0006665211250662,7.039461080245402e-05,0.0593248354860124,0.000711074676207,0.9031913708682152,0.0080722123956889,0.0,0.0179221114818956,2.4058917616028585e-05,2.6732130684476205e-05,0.0026090559548048,0.0,6.504818466555877e-05,0.0006887979006366,0.0029476629434749,0,0,0,1,217,304.6916,269
Magliano Sabina,0.0,3671.2532780563056,4068.351503164557,0.1081642139706824,3.522326103264496,6.986769479860549,2.434421004978057,70.42392054266554,0.0276410638826746,0.0,0.0,0.0040268456375838,0.0,0.0813820531941337,4.971414367387522e-05,0.057767834949043,0.0,0.4756152125279642,0.0114342530449913,0.0,0.0278896346010439,0.0,0.0,0.2072582649763857,0.0,0.0032314193388018,0.0139696743723589,0.0897340293313447,0,1,0,0,39,111.8529,100
Magliano de' Marsi,0.0,259.5653008098727,250.44215641952985,-0.0351477811628813,12.230587920808118,9.989503141262086,12.934333744402943,63.73422669268028,0.0103010607639953,0.0030044760561653,0.0,0.0011036850818566,0.0,0.0267337053160831,0.0,0.0503403029002391,0.0261205469372739,0.6663805260898891,0.0448831933288368,0.0,0.1657367097921393,0.0,0.0053957937335213,0.0,0.0,0.0,0.0,0.0,1,0,0,0,694,1123.459,975
Magliano di Tenna,0.0,2566.8615117624377,2767.682075045208,0.0782358387324466,-2.325477553666396,7.658701137245733,-5.460711044109024,43.809897358943246,0.0,0.0,0.0,0.0071516033433301,0.0,0.0,0.0,0.6532980781175134,0.0230696882042909,0.2999769303117957,0.0044009866728185,0.0,0.0,0.0,0.0,0.0,0.0,0.0121027133502511,0.0,0.0,0,0,1,0,99,183.5781,180
Maiolati Spontini,0.0,7452.777497107598,8051.193037974684,0.080294298481248,-6.029438858062272,-3.134953409534348,-6.938365670848966,68.79864620341097,0.0173559312166616,0.0,0.0,0.0006331094406077,0.0,0.0050939840048902,0.0,0.7494342039194568,0.0039878617638283,0.0498773805278822,0.0551460154129401,0.0,0.0543455322121717,0.055189678132982,0.0,0.000502121280482,0.0,0.0,0.0,0.0084341820880968,0,0,1,0,95,190.0319,159
Maltignano,1.0,2154.932925183185,2413.4358838155517,0.1199587029421767,4.3799953287046005,4.368438835735719,4.383624300591988,39.522813073203935,0.0,0.0,0.0,0.0001300250871932,0.0,0.0,0.0,0.350195802484244,0.0079162332497093,0.3778529033837117,0.1969115217524322,0.0,0.0537156580799118,0.0,0.0,0.0,0.0,0.0,0.0132778559627975,0.0,0,0,1,0,49,178.5714,178
