Comune,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS
Montegallo,0.0,0.0,0.0,0.0,0.0,0.48066298342541436,0.0,0.0,0.0,0.1408839779005525,0.3784530386740331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montegiorgio,0.019749204806907866,0.0,0.0,0.003116606931700476,0.0,0.0,0.0,0.412460011183119,0.010591880322293823,0.5183833976515451,0.010032724372782855,0.0,0.0,0.0,0.0,0.00841025547010349,0.0,0.012782671665459745,0.0,0.004473247596087741
Montegranaro,0.0,0.0,0.0,0.007416560657998232,0.0,0.0,0.0007064547140679168,0.7488638460268598,0.0033599083308247313,0.20726070363860594,0.010174404490235872,0.0,0.0033987512017013177,7.283038289359967e-06,0.0,0.0008108449295487429,0.0,0.0,0.007071830178968528,0.010929412792899523
Monteleone Sabino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046920821114369,0.0,0.5953079178885631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monteleone d'Orvieto,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.07373271889400922,0.0,0.24731182795698925,0.141321044546851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monteleone di Fermo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monteleone di Spoleto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.9848484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montelparo,0.2293144208037825,0.0,0.0,0.0,0.0,0.6004728132387707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.0,0.0
Montelupone,0.00020485956145421024,0.0,0.0,0.004982477191082756,0.0,0.0,0.0,0.9298868150922965,5.8531303272631494e-05,0.025914734523957594,0.019169001821786814,0.0,0.016454612632518528,0.0014852318205430242,0.0,0.001843736053087892,0.0,0.0,0.0,0.0
Montemarciano,0.0,0.0,0.0,0.010448076516795668,0.0,0.03078725488313135,0.0,0.08709931434497858,0.0027848733362782568,0.30645130312866115,0.20554285824034418,0.0,0.0,0.03001901396277873,0.0,0.06891121055563025,0.0,0.0,0.20838534964564887,0.04957074538575297
Montemonaco,0.4639696586599241,0.0,0.0,0.0,0.0,0.25916561314791403,0.0,0.0,0.0,0.0,0.27686472819216185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenero Sabino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monteprandone,0.008859439836162173,0.0,0.0,0.018551254949954465,0.0,0.003840464152234021,0.0,0.5046666584253273,0.01583573362342848,0.21563876561218728,0.06568347487833723,0.0,0.011908735407678455,0.007446050132067464,0.0006222211233769712,0.018044412577932167,0.0,0.00782515174366138,0.02157582650332332,0.0995018110343293
Montereale,0.0,0.0,0.0,0.0013416815742397137,0.0,0.0035778175313059034,0.0,0.3667262969588551,0.17531305903398928,0.025268336314847942,0.19856887298747763,0.0,0.2108676207513417,0.0,0.0,0.0,0.0,0.0015652951699463328,0.01677101967799642,0.0
Monterosi,0.0036314984709480123,0.0,0.0,0.016055045871559634,0.0,0.0356460244648318,0.0,0.001337920489296636,0.0,0.4764908256880734,0.3476681957186544,0.0,0.0,0.0,0.0,0.023031345565749234,0.0,0.0,0.011276758409785932,0.08486238532110092
Monterubbiano,0.0,0.0,0.0,0.022916666666666665,0.0,0.0279320987654321,0.0,0.4641975308641975,0.0,0.021219135802469136,0.4236111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040123456790123455
Montesilvano,0.0001876595105839964,0.008632337486863834,0.0,0.00929383726167242,0.008085779162287945,0.03764918931091428,0.0034552807386278336,0.11835685332532653,0.023126688935595257,0.3377073637591953,0.26931954661462243,0.10325260846719712,0.020628471700945804,0.0006380423359855878,0.001090770905269479,0.021496396937396786,0.0,0.008669869388980634,0.010354113496472,0.018055190662062754
Montone,0.000594988573514895,0.0,0.0,0.0,0.0,0.0033130045570715742,0.0,0.9472758989060324,0.0,0.03427945531500588,0.0,0.0,0.014536652648375276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montopoli di Sabina,0.046940376569037656,0.0,0.0,0.0036610878661087866,0.0,0.1950836820083682,0.0,0.13036087866108786,0.011898535564853556,0.43697698744769875,0.022489539748953975,0.0,0.0,0.0,0.0,0.03098849372384937,0.0,0.0,0.10015690376569038,0.021443514644351465
Montorio al Vomano,0.001129980283471597,0.0,0.0,0.00046036233771065064,0.001329935642275213,0.000883523678434582,0.0,0.31237212157285815,0.009165395632602954,0.12612533015884825,0.4661842937390722,0.0,0.0047989286112867825,0.0,0.0,0.0007626204382277446,0.0,0.010002418064804137,0.01378761950820282,0.0529974703322049
Montottone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38716814159292035,0.0,0.6128318584070797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moresco,0.4872577647995753,0.0,0.0,0.31961773294398726,0.0,0.02641359171754712,0.0,0.14149190337138307,0.0,0.024289885850809663,0.0009291213166976374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morro Reatino,0.0,0.0,0.0,0.7016806722689075,0.0,0.0,0.0,0.0,0.0,0.29831932773109243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morro d'Alba,0.033258035544185285,0.0,0.0,0.008355332988596467,0.0,0.0,0.0,0.8782625261954659,0.05658220613450181,0.004409003075415726,0.003538088887679286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015594807174155621
Morro d'Oro,0.04196235395932497,0.0,0.0,0.0,0.0007680657723929035,0.0033102553007356124,0.0,0.863154478580701,0.0,0.06735179575941151,0.011823885763738641,0.0,0.0,0.0005949805279099957,0.0,0.0,0.0,0.0,0.00199048031155344,0.009043704024231934
Morrovalle,0.0012487859025946996,0.0,0.0,0.005125225475232413,0.0006677535729152213,0.0,0.0,0.7692260996253643,0.0006200568891355626,0.1261187040377411,0.01102227001526294,0.0,0.06059646871097544,0.0004726307756347995,0.0,0.00372901345913695,0.0,0.01312092410156792,0.0026580061051755238,0.005394061329263216
Mosciano Sant'Angelo,0.16396981511291417,0.0011285436469904838,0.0,0.01678725290676422,3.19022939078582e-05,0.0058607172433227835,0.011018254758426526,0.577056667778816,0.0008480693130505638,0.17629606392156288,0.025517847339548077,0.00103416602751307,0.00011830433990830749,0.0,0.0,0.015294491404325684,0.0,0.00027914507169375923,0.0029788766936462594,0.0017798821476092553
Moscufo,0.0,0.0,0.0,0.0030320651270975244,0.0,0.005274962618375146,0.0,0.3946253530486792,0.012543611895663732,0.07116353768621587,0.01122833250263056,0.0,0.0,0.0,0.0,0.004582710306252423,0.0,0.0,0.0,0.49754942681508557
Muccia,0.0,0.0,0.0,0.09318509717389459,0.0,0.022659764066876007,0.0,0.0710345412882967,0.027072901637952982,0.1746584061783926,0.6078248323856403,0.0,0.0,0.0,0.0,0.0035644572689467876,0.0,0.0,0.0,0.0
Narni,0.0030145459666105134,0.0,0.0,0.0034682925048373555,0.000831868653415877,0.016345306331068076,0.00022165779166253774,0.5471896399755916,0.008923681918461225,0.061746037541006694,0.08015667294262453,0.0001251714588211978,0.11402076803120942,0.0030953858670992036,0.0,0.037488851916948736,0.0,0.009241826042965104,0.002117483845058596,0.11201280921261937
Navelli,0.025796661608497723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035407182599898838,0.3110773899848255,0.5655032878098128,0.0,0.0,0.0,0.0,0.09408194233687406,0.0,0.0,0.0,0.0
Nepi,0.002203944591895111,0.0,0.0,0.0014442870942631791,0.000825306911007531,0.012417117615613307,0.0,0.38932915678017765,0.0034794189089067495,0.37214776745102085,0.0875950744182993,0.0,0.016731221923152673,0.0,0.0,0.007333977322816923,0.0,0.026503606028491847,0.043947593011151025,0.03604152794320388
Nereto,0.0,0.09560646375494841,0.0,0.0,0.010565254072295412,0.0004413005386462457,0.0,0.33154649879940296,0.0015834901680835875,0.2029073917840223,0.052436887533259785,0.0,0.186566292426504,0.019443182555649297,0.0,9.085599325069764e-05,0.0,0.0008566422220780064,0.014134596664287105,0.08382114348757219
Nocciano,0.0,0.0,0.0,0.00878774222622803,0.0,0.0,0.0,0.9066020730058585,0.0,0.0076611086074808476,0.07694907616043263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nocera Umbra,0.0005045620821595257,0.0,0.0,0.0011983349451288735,0.0,0.0011562881049489132,0.0,0.7476138418197873,0.0,0.14714291720977168,0.08190724467056301,0.0174494386746836,0.0,0.0,0.0,0.0,0.0,0.0,0.0030273724929571542,0.0
Norcia,0.022113558837861907,0.0,0.0,0.0036631883181260606,0.0,0.09003377526843777,0.0018820050074776092,0.5417149770630639,0.00028566147434927995,0.18369713162272522,0.07761590294231319,0.0003360723227638588,0.0,0.013678143536489053,0.0002184470097965082,0.0021340592495505033,0.0,0.03960612323772076,0.008216968291576348,0.014803985817747979
Notaresco,0.00010296866584291734,0.0,0.0,0.0033504419731964644,0.0,0.00249500998003992,0.0,0.6294157716313405,0.0012356239901150081,0.04027658967778728,0.10559040648861008,0.02388080980895352,0.14391851218198523,0.03270443240503121,0.0,0.0,0.0,0.0008395906599499414,0.0022969933149573868,0.013892849222190539
Numana,0.0,0.0,0.0,0.02700079633685049,0.0,0.20834162850885926,0.0,0.624129006569779,0.008958789567987258,0.08498407326299025,0.019112084411706153,0.0,0.0,0.0,0.0,0.022197889707346208,0.0,0.0,0.0,0.0052757316344813855
Ocre,0.0,0.0,0.0,0.012547528517110267,0.12167300380228137,0.0,0.0,0.47756653992395437,0.0,0.006844106463878327,0.3688212927756654,0.0,0.0,0.0,0.0,0.0,0.0,0.012547528517110267,0.0,0.0
Ofena,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offagna,0.00030851501439736734,0.0,0.0,0.02368709721650898,0.0,0.0,0.0,0.023207184971890855,0.0030851501439736733,0.28554778554778554,0.06074317839023721,0.0,0.0,0.0,0.0,0.005998903057726587,0.0,0.0,0.0,0.5974221856574797
Offida,0.026718807315411625,0.0,0.0,0.003615783681811036,0.0006746842739611172,0.012340826914007232,0.0,0.6601163339097627,0.009484881831997066,0.04337630351621862,0.1685007598385998,0.0,0.03043284598857622,0.008692291568411675,0.0,0.0018799455012314626,0.0,0.0,0.004015353979982183,0.030151181680029344
Onano,0.9230188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045283018867924525,0.03169811320754717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriolo Romano,0.004060799187840162,0.0,0.0,0.0010433997913200418,0.0,0.004652999069400186,0.0,0.0021149995770000846,0.0043991991201601756,0.898762020247596,0.04218719156256169,0.0,0.0,0.0,0.0,0.015932996813400636,0.0,0.003581399283720143,0.012548997490200503,0.010715997856800429
Orsogna,0.00018965975040776846,0.0,0.0,0.0022000531047301143,0.0008155369267534044,0.007851913666881614,0.0,0.7243674847323901,0.0033190456321359483,0.07823464704320449,0.1421310169555817,0.0,0.0007965709517126276,0.0006448431513864128,0.0,0.002958692106361188,0.0,0.036490535978454655,0.0,0.0
Orte,0.007735563195617971,0.0,0.0,0.026120272711380454,0.0,0.021108909737194804,0.00617679622399627,0.03454052794126217,0.0024037060777343977,0.7081755142474215,0.05821339082804032,0.0,0.04280053609929491,0.0,0.0,0.005113338383544082,0.0,0.009571120564069693,0.006846920342637375,0.07119340364780607
Ortezzano,0.03896513263178313,0.0,0.0,0.0,0.0,0.0,0.0,0.6404393579360845,0.0,0.3205470151787013,4.849425343096843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ortona,0.026694415558328015,0.0017545753558686037,0.0,0.0008964185618767944,0.001016669832372462,0.00543180454795771,0.0017518423724482476,0.6782335634960871,0.021094532530018407,0.08261125633881342,0.023703165204748286,0.04476080245859188,0.014242943095185713,0.027961153373663058,0.00081579555097629,0.024275725231312884,0.0,0.000475539115141958,0.0007884657167727292,0.043491331659836485
Orvieto,0.26570413896802786,0.0,0.0,0.005477900443178221,0.00011376226654004432,0.0364360754985755,0.08946660335549224,0.08890521130104463,0.008477761949984172,0.25645724517252294,0.08629362535612535,0.014002651155428933,0.03236289173789174,0.0,0.0012909544159544158,0.015266401551123774,0.0,0.01965366809116809,0.06571996676163343,0.014371141975308642
Orvinio,0.0,0.0,0.0783132530120482,0.0,0.0,0.08433734939759036,0.0,0.0,0.0,0.8373493975903614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osimo,0.006079645526842322,0.0,0.0,0.013304801416735063,0.0001696159204236057,0.006034628979241744,0.00010691430055137232,0.44356010151231484,0.0078095671417788125,0.36258015558040396,0.04813796285652503,0.0,0.006672899314864223,0.060559314526598754,0.00125242466360179,0.007887542233158386,0.0,0.013293547279834918,0.014827325365940319,0.007723553381184851
Ostra,0.012065410752432061,0.0,0.0,0.06328200013397742,0.0,0.002002218070576326,0.08239611167762056,0.6204717493729113,0.01040557941511414,0.02474860626269994,0.07673184419914998,0.0,0.0917596445132526,0.0,0.0,0.0,0.0,0.004354266064264502,0.002947503181963662,0.008835066356037544
Ostra Vetere,0.001545224776301762,0.0,0.0,0.0037253093444174264,0.0,0.00011978486637998155,0.09647473138243715,0.7150078459087479,0.0,0.12704382928260843,0.03207838721655906,0.0,0.0,0.001856665428889714,0.0,0.009235413197896577,0.0,0.0,0.012912808595762012,0.0
Otricoli,0.0,0.0,0.0,0.03664383561643836,0.007876712328767124,0.0,0.0,0.6027397260273972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02910958904109589,0.0,0.2825342465753425,0.0410958904109589,0.0
Ovindoli,0.0,0.0,0.0,0.021121200157915514,0.0,0.3661666008685353,0.0,0.024082116067903673,0.050532964863797866,0.0,0.021713383339913146,0.0,0.0,0.0,0.0,0.06277141729174891,0.0,0.0,0.0,0.45361231741018554
Paciano,0.3634136382196815,0.0,0.0,0.0,0.0,0.041649652919559,0.0,0.006941608819926501,0.5700285830951409,0.0,0.01796651694569212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panicale,0.010495128314735926,0.0,0.0,0.015005675034271311,0.0,0.1196768915552542,0.0,0.25048274642178037,0.017349390486578912,0.0876461137070503,0.41712238911572647,0.0003095473238896832,0.00847570053507466,0.011659615866511402,0.0,0.015241520614377736,0.0,0.0036556064916495926,0.022110523134977373,0.02076915139812208
Parrano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689119170984456,0.0,0.0,0.031088082901554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passignano sul Trasimeno,0.001272984441301273,0.0,0.0,0.0010058148672010057,0.0,0.006443501493006444,0.0,0.8326418356121327,0.013044161559013044,0.015087223008015087,0.008455131227408454,0.0,0.0,0.0,0.0,0.0023102310231023103,0.0,0.016988841741316988,0.0,0.10275027502750275
Pedaso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48456329978879364,0.0,0.43176170952913406,0.017859361411355447,0.0,0.0,0.0,0.0,0.06581562927071687,0.0,0.0,0.0,0.0
Peglio,0.02158273381294964,0.0,0.0,0.35251798561151076,0.0,0.0,0.0,0.0,0.0,0.0,0.6169064748201439,0.008992805755395683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penna San Giovanni,0.00695322376738306,0.0,0.0,0.0,0.0,0.0,0.0,0.9723978086809946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02064896755162242,0.0
Penna Sant'Andrea,0.0,0.0,0.0,0.0,0.0025357541332792373,0.0062886702505325085,0.0,0.3899482706156811,0.0,0.029972613855360583,0.52124961963688,0.0,0.024241809514149507,0.0,0.0,0.02576326199411705,0.0,0.0,0.0,0.0
Penna in Teverina,0.048841752721183365,0.0,0.0,0.0,0.0,0.0,0.0,0.0022327658386826683,0.0,0.44599497627686296,0.06865754953949205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43427295562377893
Pennapiedimonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877243775332948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122756224667053,0.0,0.0
Penne,0.003593536017529444,0.0035058887975897013,0.0,0.0038783894823336074,0.0018953711311969323,0.00421802245960011,0.0003725006847439058,0.48938920843604494,0.019950698438783894,0.1589372774582306,0.1384497397973158,0.0,0.012413037523966037,0.12488633251164065,0.005861407833470282,0.0085784716516023,0.0,0.0008436044919200219,0.0036811832374691864,0.019545330046562587
Pergola,0.0,0.0,0.0,0.017238233428618594,8.688625720069856e-06,0.006125481132649249,0.20648519023746015,0.5421876221837992,0.004796121397478561,0.15539607100344938,0.05626754016317239,0.0,0.0011642758464893608,0.0,0.0,0.0,0.0,0.00724631385053826,0.0030844621306247992,0.0
Perugia,0.0022949043246129086,0.0,0.0,0.008584906419127986,0.0009069057714028799,0.0062728970768431026,0.004041315301095322,0.12260502849004946,0.018993479589919097,0.699109032480163,0.04844899969063707,0.0004676126685424792,0.030483746891502874,0.0008251188657130374,0.0020532817902134152,0.017984396825535275,0.0,0.011822285889640466,0.00944185647666768,0.015664231448333954
Pescara,0.003111508830454981,0.006566380978946519,0.0,0.020271887110636617,0.003638235239979101,0.027623047961837822,0.02420959180119193,0.15506110451129843,0.04859865288304833,0.3267919671390685,0.09484862987416619,0.0,0.027783402171188916,0.020797905554556538,0.003958235693077088,0.10441253722129164,0.0,0.03533739516799316,0.01996746190083101,0.07702205596043322
Pescorocchiano,0.1389413988657845,0.0,0.0,0.0,0.0,0.0,0.0,0.28166351606805295,0.0,0.0,0.5793950850661626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pescosansonesco,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petrella Salto,0.46956521739130436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petriano,0.0,0.0,0.0,0.011083915388136032,0.0,0.0009220013398868393,0.0,0.9323091822047108,0.000855670308240304,0.04688277316777108,0.006924959703898274,0.0,0.0,0.0,0.0,0.0009419006493807999,0.0,0.0,7.959723797584224e-05,0.0
Petriolo,0.0,0.0,0.0,0.0018234260517853,0.0,0.0,0.0,0.624241620528462,0.0,0.011139475516361104,0.08613201604614926,0.0,0.27666346185724233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petritoli,0.0,0.0,0.0,0.0014341590612777053,0.0,0.0,0.0,0.4452411994784876,0.0,0.47711864406779664,0.06075619295958279,0.0,0.0,0.0,0.0,0.011277705345501956,0.0,0.0,0.0041720990873533245,0.0
Piandimeleto,0.0003396955478652258,0.0,0.0,0.016623850873654488,0.0006369291522472984,0.0,0.0,0.7448461816097323,0.0010190866435956774,0.012229039723148129,0.006411753465956137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21789346298380077
Pianella,0.010605131188697978,0.0,0.0,0.0012774218843869956,0.0,0.009517425425754596,0.0,0.8644984221942567,0.002371451518045165,0.04290746279983052,0.04493742529927718,0.0,0.0,0.002845741821654198,0.0,0.0032947366424040826,0.0,0.0029911908480943017,0.000651358683623072,0.014102231693975249
Piansano,0.0,0.0,0.0,0.002315364521491332,0.0,0.0,0.0,0.0019591545951080504,0.003205889337449537,0.9347542151507955,0.026181429589171218,0.0,0.0,0.0,0.0,0.0,0.0,0.03158394680598433,0.0,0.0
Picciano,0.0,0.0,0.0,0.0,0.05909510618651893,0.0,0.0,0.9316712834718375,0.0,0.0,0.0,0.0,0.0,0.009233610341643583,0.0,0.0,0.0,0.0,0.0,0.0
Piegaro,0.0020056324845608084,0.0,0.0,0.0,0.0,0.0,0.0,0.9159472852928642,0.00016713604038006737,0.0009526754301663839,0.006459807960689603,0.0,0.061723339712358875,0.0,0.0,0.0119084428770798,0.0,0.0,0.0008356802019003368,0.0
Pietracamela,0.0,0.0,0.0,0.14628699050809604,0.0,0.5192629815745393,0.0,0.30206588498045783,0.031825795644891124,0.0,0.0005583472920156337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietralunga,0.0,0.0,0.0,0.0051661787497847425,0.0,0.008308937489237127,0.0,0.9767521956259687,0.0,0.00977268813500947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietranico,0.5519379844961241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448062015503876
Pieve Torina,0.008602616930528446,0.0,0.0,0.03675992192582954,0.0,0.0,0.19012506325453626,0.4433239355165185,0.02526566905226632,0.0,0.29527217523313815,0.0,0.0,0.0006506180871828237,0.0,0.0,0.0,0.0,0.0,0.0
Pineto,0.0004844239081830377,0.005493242907537139,0.0,0.015181721071197894,0.0002173697023898246,0.01861305708749441,0.009896532021662444,0.4226567546082377,0.0034654941123863467,0.3304454215730114,0.05696949371491032,0.0,0.051740199731703684,0.0,0.00016768519898643612,0.010172902071843792,0.0,0.015740671734486015,0.005598822477269339,0.05315620807870025
Piobbico,0.002120411568409344,0.0,0.0,0.008690211345939933,0.0,0.0,0.0,0.630492213570634,0.0,0.2722121802002225,0.060414349276974415,0.0,0.0,0.0,0.0,0.0018770856507230255,0.0,0.0,0.024193548387096774,0.0
Pioraco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287249633610161,0.010161211529066927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36111382510991696
Pizzoli,0.0,0.0,0.0,0.012215279177585164,0.009715783108244306,0.008869179600886918,0.0,0.09727877444063697,0.0,0.39463817778673654,0.47498488208022577,0.0,0.0,0.0,0.0022979238056843377,0.0,0.0,0.0,0.0,0.0
Poggio Bustone,0.017311608961303463,0.0,0.0,0.0,0.0,0.0,0.0,0.2525458248472505,0.0,0.0,0.7087576374745418,0.0,0.0,0.0,0.0,0.0,0.0,0.021384928716904276,0.0,0.0
Poggio Catino,0.004137115839243499,0.0,0.0,0.0,0.0,0.0,0.0,0.995419621749409,0.0,0.0,0.0,0.0004432624113475177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poggio Mirteto,0.053951074051576564,0.0,0.0,0.013418742061958143,0.0,0.01148600143575018,0.008945828041305429,0.3498260533436413,0.0,0.2926721519686344,0.09244022309348943,0.09674747363189574,0.0022640675907007564,0.0,0.004859462145894306,0.018002098404108453,0.0,0.03440278314650174,0.0002761058037439947,0.020707935280799603
Poggio Moiano,0.0,0.0,0.0,0.04079540795407954,0.0,0.1906519065190652,0.044485444854448546,0.04079540795407954,0.008610086100861008,0.2076670766707667,0.2988929889298893,0.0,0.0,0.0,0.04100041000410004,0.008815088150881509,0.0,0.10516605166051661,0.013120131201312012,0.0
Poggio Nativo,0.0073065426768515445,0.0,0.0,0.040850215875124544,0.0,0.10162736632348057,0.0,0.022915974759216206,0.2720026569246098,0.5177681833277981,0.03719694453669877,0.0,0.0,0.0,0.0,0.0,0.0,0.00033211557622052476,0.0,0.0
Poggio Picenze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057311803502388,0.0,0.0,0.0942688196497612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poggio San Vicino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poggiodomo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poggiofiorito,0.0,0.0,0.0,0.0012667581547556213,0.0,0.0,0.0,0.8707114958302544,0.0,0.1190752665470284,0.0002639079489074211,0.0,0.000712551462050037,0.0,0.0,0.0,0.0,0.005146205003694711,0.0,0.002823815053309406
Polino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pollenza,0.0004658369368183337,0.0,0.0,0.006410321326217505,0.0,0.009671179883945842,0.0,0.5116408599754929,0.008628110221070007,0.228898093106626,0.15485027393237263,0.0,0.024750118990956686,0.008020496825220007,0.0,0.0,0.0,0.0006177402857808339,0.029459122808794192,0.016587845706705014
Polverigi,0.001585803284878233,0.0,0.0,0.0012459882952614687,0.0,0.0015480460638097036,0.0,0.8018249323516455,0.0,0.1400918759046001,0.019243597004593795,0.0,0.0,0.010169278207790573,0.0,0.0044553520860864644,0.0,0.0,0.008457617519350575,0.011377509281983512
Ponzano di Fermo,0.0,0.0,0.0,0.0008286148322054964,0.0,0.0,0.0,0.8603231597845602,0.0,0.03126639966855407,0.09656124844634718,0.0,0.0,0.0,0.0,0.0,0.0,0.011020577268333102,0.0,0.0
Popoli,0.015489796108456516,0.0,0.0,0.0012481254831829063,0.0,0.014726017827702798,0.0,0.6396829388697944,0.0006799489572563593,0.1780721118469463,0.028557856204767095,0.0,0.0,0.0,0.0,0.00432186734475275,0.0,0.014902990843975,0.0,0.10231834651316586
Porano,0.0,0.0,0.0,0.07832167832167833,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.37902097902097903,0.0,0.0,0.0,0.0,0.4699300699300699,0.0,0.0,0.0,0.0
Porto Recanati,0.0,0.0,0.0,0.009104060942391808,0.002226567356488127,0.05507080936288527,0.00046339726708636143,0.5748104027035275,0.054765645308950346,0.2649332594911672,0.02363891180758841,0.0,0.0,0.008256383014794805,0.0,0.0014749595940187845,0.0,0.0,0.005255603151101416,0.0
Porto San Giorgio,0.0014206795501346427,0.0,0.0,0.039006811341675905,0.0,0.05442638206874703,0.004811500079201648,0.14836943608427056,0.05747069539046412,0.4407819182638999,0.08033522097259622,0.0,0.0241961032789482,0.03327459211151592,0.0,0.010830825281165848,0.0,0.012835616980833202,0.0530552035482338,0.039185015048313
Porto Sant'Elpidio,3.741214825899896e-05,0.0,0.0,0.009446567435397237,0.0,0.0368188984794634,0.0002538681489003501,0.5793404772721199,0.0107559926244622,0.22033884717137436,0.01746345634803987,0.0,0.07043104139386976,0.0,0.0,0.00498116031105529,0.0,0.012420833221987653,0.0064589401672857484,0.0312525052777852
Posta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potenza Picena,0.03276689552436043,0.0,0.0,0.015461409547150091,0.0,0.01768391208500772,0.0,0.5747091224719033,0.008073090299677437,0.16987127505571273,0.09518918302008061,0.03572822998696532,0.0003003381807915713,0.0,0.00033037199887072847,0.006289081505775503,0.0,0.0006667507613572883,0.01654863376161558,0.026381705800731625
